# ai-atlas vektor uji lintas bahasa — .Deckyx
# berkas: bayes.tsv
# keterbandingan: BitExact
# Teorema Bayes dua hipotesis: probabilitas bukti, posterior, rasio kemungkinan
# seluruh pecahan ditulis sebagai 16 digit heksadesimal pola bit IEEE-754
# kolom: prior_hex	likelihood_h_hex	likelihood_not_h_hex	evidence_hex	posterior_hex	likelihood_ratio_hex
3fe0000000000000	3fb999999999999a	3fc999999999999a	3fc3333333333334	3fd5555555555555	3fe0000000000000
3fe0000000000000	3fb999999999999a	3fd999999999999a	3fd0000000000000	3fc999999999999a	3fd0000000000000
3fe0000000000000	3fb999999999999a	3fe0000000000000	3fd3333333333333	3fc5555555555556	3fc999999999999a
3fe0000000000000	3fb999999999999a	3fe8000000000000	3fdb333333333333	3fbe1e1e1e1e1e1f	3fc1111111111111
3fe0000000000000	3fb999999999999a	3feccccccccccccd	3fe0000000000000	3fb999999999999a	3fbc71c71c71c71d
3fe0000000000000	3fb999999999999a	3fefae147ae147ae	3fe170a3d70a3d71	3fb77c7a20e177c8	3fb9dbcc48676f32
3fe0000000000000	3fc999999999999a	3f50624dd2f1a9fc	3fb9ba5e353f7cee	3fefd73e68701461	4069000000000000
3fe0000000000000	3fc999999999999a	3f947ae147ae147b	3fbc28f5c28f5c29	3fed1745d1745d18	4024000000000000
3fe0000000000000	3fc999999999999a	3fb999999999999a	3fc3333333333334	3fe5555555555555	4000000000000000
3fe0000000000000	3fc999999999999a	3fc999999999999a	3fc999999999999a	3fe0000000000000	3ff0000000000000
3fe0000000000000	3fc999999999999a	3fd999999999999a	3fd3333333333334	3fd5555555555555	3fe0000000000000
3fe0000000000000	3fc999999999999a	3fe0000000000000	3fd6666666666666	3fd2492492492493	3fd999999999999a
3fe0000000000000	3fc999999999999a	3fe8000000000000	3fde666666666666	3fcaf286bca1af29	3fd1111111111111
3fe0000000000000	3fc999999999999a	3feccccccccccccd	3fe199999999999a	3fc745d1745d1746	3fcc71c71c71c71d
3fe0000000000000	3fc999999999999a	3fefae147ae147ae	3fe30a3d70a3d70a	3fc5833a15833a16	3fc9dbcc48676f32
3fe0000000000000	3fd999999999999a	3f50624dd2f1a9fc	3fc9a9fbe76c8b44	3fefeb9231cba6a0	4079000000000000
3fe0000000000000	3fd999999999999a	3f947ae147ae147b	3fcae147ae147ae2	3fee79e79e79e79e	4034000000000000
3fe0000000000000	3fd999999999999a	3fb999999999999a	3fd0000000000000	3fe999999999999a	4010000000000000
3fe0000000000000	3fd999999999999a	3fc999999999999a	3fd3333333333334	3fe5555555555555	4000000000000000
3fe0000000000000	3fd999999999999a	3fd999999999999a	3fd999999999999a	3fe0000000000000	3ff0000000000000
3fe0000000000000	3fd999999999999a	3fe0000000000000	3fdccccccccccccd	3fdc71c71c71c71d	3fe999999999999a
3fe0000000000000	3fd999999999999a	3fe8000000000000	3fe2666666666666	3fd642c8590b2165	3fe1111111111111
3fe0000000000000	3fd999999999999a	3feccccccccccccd	3fe4cccccccccccd	3fd3b13b13b13b14	3fdc71c71c71c71d
3fe0000000000000	3fd999999999999a	3fefae147ae147ae	3fe63d70a3d70a3e	3fd26ad1f4f31ba0	3fd9dbcc48676f32
3fe0000000000000	3fe0000000000000	3f50624dd2f1a9fc	3fd0083126e978d5	3fefefa6115f8d8a	407f400000000000
3fe0000000000000	3fe0000000000000	3f947ae147ae147b	3fd0a3d70a3d70a4	3feec4ec4ec4ec4e	4039000000000000
3fe0000000000000	3fe0000000000000	3fb999999999999a	3fd3333333333333	3feaaaaaaaaaaaab	4014000000000000
3fe0000000000000	3fe0000000000000	3fc999999999999a	3fd6666666666666	3fe6db6db6db6db7	4004000000000000
3fe0000000000000	3fe0000000000000	3fd999999999999a	3fdccccccccccccd	3fe1c71c71c71c72	3ff4000000000000
3fe0000000000000	3fe0000000000000	3fe0000000000000	3fe0000000000000	3fe0000000000000	3ff0000000000000
3fe0000000000000	3fe0000000000000	3fe8000000000000	3fe4000000000000	3fd999999999999a	3fe5555555555555
3fe0000000000000	3fe0000000000000	3feccccccccccccd	3fe6666666666666	3fd6db6db6db6db7	3fe1c71c71c71c72
3fe0000000000000	3fe0000000000000	3fefae147ae147ae	3fe7d70a3d70a3d7	3fd579fc90527845	3fe0295fad40a57f
3fe0000000000000	3fe8000000000000	3f50624dd2f1a9fc	3fd8083126e978d5	3feff51785489b71	4087700000000000
3fe0000000000000	3fe8000000000000	3f947ae147ae147b	3fd8a3d70a3d70a4	3fef2b3884fcace2	4042c00000000000
3fe0000000000000	3fe8000000000000	3fb999999999999a	3fdb333333333333	3fec3c3c3c3c3c3c	401e000000000000
3fe0000000000000	3fe8000000000000	3fc999999999999a	3fde666666666666	3fe9435e50d79436	400e000000000000
3fe0000000000000	3fe8000000000000	3fd999999999999a	3fe2666666666666	3fe4de9bd37a6f4e	3ffe000000000000
3fe0000000000000	3fe8000000000000	3fe0000000000000	3fe4000000000000	3fe3333333333333	3ff8000000000000
3fe0000000000000	3fe8000000000000	3fe8000000000000	3fe8000000000000	3fe0000000000000	3ff0000000000000
3fe0000000000000	3fe8000000000000	3feccccccccccccd	3fea666666666666	3fdd1745d1745d18	3feaaaaaaaaaaaaa
3fe0000000000000	3fe8000000000000	3fefae147ae147ae	3febd70a3d70a3d7	3fdb9611a7b9611b	3fe83e0f83e0f83e
3fe0000000000000	3feccccccccccccd	3f50624dd2f1a9fc	3fdcd4fdf3b645a2	3feff6e86ad518b8	408c200000000000
3fe0000000000000	3feccccccccccccd	3f947ae147ae147b	3fdd70a3d70a3d71	3fef4de9bd37a6f5	4046800000000000
3fe0000000000000	3feccccccccccccd	3fb999999999999a	3fe0000000000000	3feccccccccccccd	4022000000000000
3fe0000000000000	3feccccccccccccd	3fc999999999999a	3fe199999999999a	3fea2e8ba2e8ba2e	4012000000000000
3fe0000000000000	3feccccccccccccd	3fd999999999999a	3fe4cccccccccccd	3fe6276276276276	4002000000000000
3fe0000000000000	3feccccccccccccd	3fe0000000000000	3fe6666666666666	3fe4924924924925	3ffccccccccccccd
3fe0000000000000	3feccccccccccccd	3fe8000000000000	3fea666666666666	3fe1745d1745d175	3ff3333333333333
3fe0000000000000	3feccccccccccccd	3feccccccccccccd	3feccccccccccccd	3fe0000000000000	3ff0000000000000
3fe0000000000000	3feccccccccccccd	3fefae147ae147ae	3fee3d70a3d70a3e	3fde79e79e79e79e	3fed1745d1745d18
3fe0000000000000	3fefae147ae147ae	3f50624dd2f1a9fc	3fdfb645a1cac083	3feff7bbcd5e49e2	408ef00000000000
3fe0000000000000	3fefae147ae147ae	3f947ae147ae147b	3fe028f5c28f5c29	3fef5dc83cd4e930	4048c00000000000
3fe0000000000000	3fefae147ae147ae	3fb999999999999a	3fe170a3d70a3d71	3fed1070bbe3d106	4023cccccccccccc
3fe0000000000000	3fefae147ae147ae	3fc999999999999a	3fe30a3d70a3d70a	3fea9f317a9f317b	4013cccccccccccc
3fe0000000000000	3fefae147ae147ae	3fd999999999999a	3fe63d70a3d70a3e	3fe6ca970586722f	4003cccccccccccc
3fe0000000000000	3fefae147ae147ae	3fe0000000000000	3fe7d70a3d70a3d7	3fe54301b7d6c3de	3fffae147ae147ae
3fe0000000000000	3fefae147ae147ae	3fe8000000000000	3febd70a3d70a3d7	3fe234f72c234f73	3ff51eb851eb851f
3fe0000000000000	3fefae147ae147ae	3feccccccccccccd	3fee3d70a3d70a3e	3fe0c30c30c30c30	3ff1999999999999
3fe0000000000000	3fefae147ae147ae	3fefae147ae147ae	3fefae147ae147ae	3fe0000000000000	3ff0000000000000
3fe8000000000000	3f50624dd2f1a9fc	3f50624dd2f1a9fc	3f50624dd2f1a9fc	3fe8000000000000	3ff0000000000000
3fe8000000000000	3f50624dd2f1a9fc	3f947ae147ae147b	3f778d4fdf3b645a	3fc0b21642c8590b	3fa999999999999a
3fe8000000000000	3f50624dd2f1a9fc	3fb999999999999a	3f9a5e353f7ced92	3f9dd3431b56fd83	3f847ae147ae147b
3fe8000000000000	3f50624dd2f1a9fc	3fc999999999999a	3fa9fbe76c8b4396	3f8e441938bfaf4a	3f747ae147ae147b
3fe8000000000000	3f50624dd2f1a9fc	3fd999999999999a	3fb9cac083126e98	3f7e7dc6d42b322f	3f647ae147ae147b
3fe8000000000000	3f50624dd2f1a9fc	3fe0000000000000	3fc0189374bc6a7f	3f786deeb2219728	3f60624dd2f1a9fc
3fe8000000000000	3f50624dd2f1a9fc	3fe8000000000000	3fc8189374bc6a7f	3f705197f7d73404	3f55d867c3ece2a5
3fe8000000000000	3f50624dd2f1a9fc	3feccccccccccccd	3fcce5604189374c	3f6b37484ad806ce	3f523456789abcdf
3fe8000000000000	3f50624dd2f1a9fc	3fefae147ae147ae	3fcfc6a7ef9db22d	3f68bfce8062ff3a	3f508cabb37565e2
3fe8000000000000	3f947ae147ae147b	3f50624dd2f1a9fc	3f8f3b645a1cac08	3fef79b47582192e	4034000000000000
3fe8000000000000	3f947ae147ae147b	3f947ae147ae147b	3f947ae147ae147b	3fe8000000000000	3ff0000000000000
3fe8000000000000	3f947ae147ae147b	3fb999999999999a	3fa47ae147ae147b	3fd8000000000000	3fc9999999999999
3fe8000000000000	3f947ae147ae147b	3fc999999999999a	3fb0a3d70a3d70a4	3fcd89d89d89d89d	3fb9999999999999
3fe8000000000000	3f947ae147ae147b	3fd999999999999a	3fbd70a3d70a3d71	3fc0b21642c8590b	3fa9999999999999
3fe8000000000000	3f947ae147ae147b	3fe0000000000000	3fc1eb851eb851ec	3fbb6db6db6db6da	3fa47ae147ae147b
3fe8000000000000	3f947ae147ae147b	3fe8000000000000	3fc9eb851eb851ec	3fb2f684bda12f68	3f9b4e81b4e81b4f
3fe8000000000000	3f947ae147ae147b	3feccccccccccccd	3fceb851eb851eb8	3fb0000000000000	3f96c16c16c16c17
3fe8000000000000	3f947ae147ae147b	3fefae147ae147ae	3fd0cccccccccccd	3fad41d41d41d41d	3f94afd6a052bf5b
3fe8000000000000	3fb999999999999a	3f50624dd2f1a9fc	3fb34395810624de	3fefe4c8b7b527f9	4059000000000000
3fe8000000000000	3fb999999999999a	3f947ae147ae147b	3fb47ae147ae147c	3fee000000000000	4014000000000000
3fe8000000000000	3fb999999999999a	3fb999999999999a	3fb999999999999a	3fe8000000000001	3ff0000000000000
3fe8000000000000	3fb999999999999a	3fc999999999999a	3fc0000000000000	3fe3333333333334	3fe0000000000000
3fe8000000000000	3fb999999999999a	3fd999999999999a	3fc6666666666667	3fdb6db6db6db6dc	3fd0000000000000
3fe8000000000000	3fb999999999999a	3fe0000000000000	3fc999999999999a	3fd8000000000001	3fc999999999999a
3fe8000000000000	3fb999999999999a	3fe8000000000000	3fd0cccccccccccd	3fd2492492492493	3fc1111111111111
3fe8000000000000	3fb999999999999a	3feccccccccccccd	3fd3333333333334	3fd0000000000000	3fbc71c71c71c71d
3fe8000000000000	3fb999999999999a	3fefae147ae147ae	3fd4a3d70a3d70a4	3fcdc47711dc4772	3fb9dbcc48676f32
3fe8000000000000	3fc999999999999a	3f50624dd2f1a9fc	3fc33b645a1cac09	3feff25e8ff92f48	4069000000000000
3fe8000000000000	3fc999999999999a	3f947ae147ae147b	3fc3d70a3d70a3d8	3feef7bdef7bdef8	4024000000000000
3fe8000000000000	3fc999999999999a	3fb999999999999a	3fc6666666666667	3feb6db6db6db6dc	4000000000000000
3fe8000000000000	3fc999999999999a	3fc999999999999a	3fc999999999999a	3fe8000000000001	3ff0000000000000
3fe8000000000000	3fc999999999999a	3fd999999999999a	3fd0000000000000	3fe3333333333334	3fe0000000000000
3fe8000000000000	3fc999999999999a	3fe0000000000000	3fd199999999999a	3fe1745d1745d175	3fd999999999999a
3fe8000000000000	3fc999999999999a	3fe8000000000000	3fd599999999999a	3fdc71c71c71c71d	3fd1111111111111
3fe8000000000000	3fc999999999999a	3feccccccccccccd	3fd8000000000000	3fd999999999999b	3fcc71c71c71c71d
3fe8000000000000	3fc999999999999a	3fefae147ae147ae	3fd970a3d70a3d71	3fd826a439f656f2	3fc9dbcc48676f32
3fe8000000000000	3fd999999999999a	3f50624dd2f1a9fc	3fd3374bc6a7ef9e	3feff92dd4170555	4079000000000000
3fe8000000000000	3fd999999999999a	3f947ae147ae147b	3fd3851eb851eb86	3fef79b47582192e	4034000000000000
3fe8000000000000	3fd999999999999a	3fb999999999999a	3fd4ccccccccccce	3fed89d89d89d89d	4010000000000000
3fe8000000000000	3fd999999999999a	3fc999999999999a	3fd6666666666667	3feb6db6db6db6dc	4000000000000000
3fe8000000000000	3fd999999999999a	3fd999999999999a	3fd999999999999a	3fe8000000000001	3ff0000000000000
3fe8000000000000	3fd999999999999a	3fe0000000000000	3fdb333333333334	3fe6969696969697	3fe999999999999a
3fe8000000000000	3fd999999999999a	3fe8000000000000	3fdf333333333334	3fe3b13b13b13b14	3fe1111111111111
3fe8000000000000	3fd999999999999a	3feccccccccccccd	3fe0cccccccccccd	3fe2492492492493	3fdc71c71c71c71d
3fe8000000000000	3fd999999999999a	3fefae147ae147ae	3fe1851eb851eb86	3fe188c46231188c	3fd9dbcc48676f32
3fe8000000000000	3fe0000000000000	3f50624dd2f1a9fc	3fd804189374bc6a	3feffa8ad4824d6f	407f400000000000
3fe8000000000000	3fe0000000000000	3f947ae147ae147b	3fd851eb851eb852	3fef9435e50d7943	4039000000000000
3fe8000000000000	3fe0000000000000	3fb999999999999a	3fd999999999999a	3fee000000000000	4014000000000000
3fe8000000000000	3fe0000000000000	3fc999999999999a	3fdb333333333333	3fec3c3c3c3c3c3c	4004000000000000
3fe8000000000000	3fe0000000000000	3fd999999999999a	3fde666666666666	3fe9435e50d79436	3ff4000000000000
3fe8000000000000	3fe0000000000000	3fe0000000000000	3fe0000000000000	3fe8000000000000	3ff0000000000000
3fe8000000000000	3fe0000000000000	3fe8000000000000	3fe2000000000000	3fe5555555555555	3fe5555555555555
3fe8000000000000	3fe0000000000000	3feccccccccccccd	3fe3333333333333	3fe4000000000000	3fe1c71c71c71c72
3fe8000000000000	3fe0000000000000	3fefae147ae147ae	3fe3eb851eb851ec	3fe346f0940c565c	3fe0295fad40a57f
3fe8000000000000	3fe8000000000000	3f50624dd2f1a9fc	3fe2020c49ba5e35	3feffc5c58b50dc3	4087700000000000
3fe8000000000000	3fe8000000000000	3f947ae147ae147b	3fe228f5c28f5c29	3fefb7d2e3ce60fd	4042c00000000000
3fe8000000000000	3fe8000000000000	3fb999999999999a	3fe2cccccccccccd	3feea3677d46cefa	401e000000000000
3fe8000000000000	3fe8000000000000	3fc999999999999a	3fe399999999999a	3fed6343eb1a1f58	400e000000000000
3fe8000000000000	3fe8000000000000	3fd999999999999a	3fe5333333333333	3feb2b78c13521d0	3ffe000000000000
3fe8000000000000	3fe8000000000000	3fe0000000000000	3fe6000000000000	3fea2e8ba2e8ba2f	3ff8000000000000
3fe8000000000000	3fe8000000000000	3fe8000000000000	3fe8000000000000	3fe8000000000000	3ff0000000000000
3fe8000000000000	3fe8000000000000	3feccccccccccccd	3fe9333333333333	3fe6db6db6db6db7	3feaaaaaaaaaaaaa
3fe8000000000000	3fe8000000000000	3fefae147ae147ae	3fe9eb851eb851ec	3fe638e38e38e38e	3fe83e0f83e0f83e
3fe8000000000000	3feccccccccccccd	3f50624dd2f1a9fc	3fe59ba5e353f7cf	3feffcf79089ffd0	408c200000000000
3fe8000000000000	3feccccccccccccd	3f947ae147ae147b	3fe5c28f5c28f5c3	3fefc3c3c3c3c3c4	4046800000000000
3fe8000000000000	3feccccccccccccd	3fb999999999999a	3fe6666666666667	3feedb6db6db6db7	4022000000000000
3fe8000000000000	3feccccccccccccd	3fc999999999999a	3fe7333333333334	3fedcb08d3dcb08d	4012000000000000
3fe8000000000000	3feccccccccccccd	3fd999999999999a	3fe8cccccccccccd	3febdef7bdef7bdf	4002000000000000
3fe8000000000000	3feccccccccccccd	3fe0000000000000	3fe999999999999a	3feb000000000000	3ffccccccccccccd
3fe8000000000000	3feccccccccccccd	3fe8000000000000	3feb99999999999a	3fe90b21642c8591	3ff3333333333333
3fe8000000000000	3feccccccccccccd	3feccccccccccccd	3feccccccccccccd	3fe8000000000000	3ff0000000000000
3fe8000000000000	3feccccccccccccd	3fefae147ae147ae	3fed851eb851eb86	3fe76a2576a2576a	3fed1745d1745d18
3fe8000000000000	3fefae147ae147ae	3f50624dd2f1a9fc	3fe7c49ba5e353f7	3feffd3e2039e75c	408ef00000000000
3fe8000000000000	3fefae147ae147ae	3f947ae147ae147b	3fe7eb851eb851eb	3fefc9343a388224	4048c00000000000
3fe8000000000000	3fefae147ae147ae	3fb999999999999a	3fe88f5c28f5c28f	3feef528dc24b0c8	4023cccccccccccc
3fe8000000000000	3fefae147ae147ae	3fc999999999999a	3fe95c28f5c28f5c	3fedfb27922b9bdc	4013cccccccccccc
3fe8000000000000	3fefae147ae147ae	3fd999999999999a	3feaf5c28f5c28f5	3fec33a7e19d3f0d	4003cccccccccccc
3fe8000000000000	3fefae147ae147ae	3fe0000000000000	3febc28f5c28f5c2	3feb6398b6f668c3	3fffae147ae147ae
3fe8000000000000	3fefae147ae147ae	3fe8000000000000	3fedc28f5c28f5c2	3fe98c6318c6318c	3ff51eb851eb851f
3fe8000000000000	3fefae147ae147ae	3feccccccccccccd	3feef5c28f5c28f5	3fe88ee23b88ee24	3ff1999999999999
3fe8000000000000	3fefae147ae147ae	3fefae147ae147ae	3fefae147ae147ae	3fe7ffffffffffff	3ff0000000000000
3feccccccccccccd	3f50624dd2f1a9fc	3f50624dd2f1a9fc	3f50624dd2f1a9fc	3feccccccccccccd	3ff0000000000000
3feccccccccccccd	3f50624dd2f1a9fc	3f947ae147ae147b	3f67c1bda5119ce0	3fd3dcb08d3dcb0a	3fa999999999999a
3feccccccccccccd	3f50624dd2f1a9fc	3fb999999999999a	3f8652bd3c361133	3fb5233ab7315235	3f847ae147ae147b
3feccccccccccccd	3f50624dd2f1a9fc	3fc999999999999a	3f9566cf41f212d7	3fa60c3fb19b8f51	3f747ae147ae147b
3feccccccccccccd	3f50624dd2f1a9fc	3fd999999999999a	3fa4f0d844d013a8	3f9688732b303215	3f647ae147ae147b
3feccccccccccccd	3f50624dd2f1a9fc	3fe0000000000000	3faa0f9096bb98c6	3f921b28bd1ba980	3f60624dd2f1a9fc
3feccccccccccccd	3f50624dd2f1a9fc	3fe8000000000000	3fb36e2eb1c432c9	3f8848da8faf0d2a	3f55d867c3ece2a5
3feccccccccccccd	3f50624dd2f1a9fc	3feccccccccccccd	3fb74538ef34d6a0	3f8446f86562d9fd	3f523456789abcdf
3feccccccccccccd	3f50624dd2f1a9fc	3fefae147ae147ae	3fb9930be0ded287	3f827350b8812737	3f508cabb37565e2
3feccccccccccccd	3f947ae147ae147b	3f50624dd2f1a9fc	3f9288ce703afb7f	3fefd2bd865d591b	4034000000000000
3feccccccccccccd	3f947ae147ae147b	3f947ae147ae147b	3f947ae147ae147b	3fecccccccccccce	3ff0000000000000
3feccccccccccccd	3f947ae147ae147b	3fb999999999999a	3f9cac083126e979	3fe4924924924925	3fc9999999999999
3feccccccccccccd	3f947ae147ae147b	3fc999999999999a	3fa374bc6a7ef9db	3fde50d79435e50f	3fb9999999999999
3feccccccccccccd	3f947ae147ae147b	3fd999999999999a	3fadb22d0e560418	3fd3dcb08d3dcb0a	3fa9999999999999
3feccccccccccccd	3f947ae147ae147b	3fe0000000000000	3fb16872b020c49b	3fd0f0f0f0f0f0f2	3fa47ae147ae147b
3feccccccccccccd	3f947ae147ae147b	3fe8000000000000	3fb7ced916872b01	3fc8c6318c6318c8	3f9b4e81b4e81b4f
3feccccccccccccd	3f947ae147ae147b	3feccccccccccccd	3fbba5e353f7ced8	3fc5555555555557	3f96c16c16c16c17
3feccccccccccccd	3f947ae147ae147b	3fefae147ae147ae	3fbdf3b645a1cabf	3fc3b13b13b13b15	3f94afd6a052bf5b
3feccccccccccccd	3fb999999999999a	3f50624dd2f1a9fc	3fb710cb295e9e1c	3feff6e86ad518b8	4059000000000000
3feccccccccccccd	3fb999999999999a	3f947ae147ae147b	3fb78d4fdf3b645b	3fef4de9bd37a6f5	4014000000000000
3feccccccccccccd	3fb999999999999a	3fb999999999999a	3fb999999999999a	3feccccccccccccd	3ff0000000000000
3feccccccccccccd	3fb999999999999a	3fc999999999999a	3fbc28f5c28f5c2a	3fea2e8ba2e8ba2e	3fe0000000000000
3feccccccccccccd	3fb999999999999a	3fd999999999999a	3fc0a3d70a3d70a4	3fe6276276276277	3fd0000000000000
3feccccccccccccd	3fb999999999999a	3fe0000000000000	3fc1eb851eb851ec	3fe4924924924925	3fc999999999999a
3feccccccccccccd	3fb999999999999a	3fe8000000000000	3fc51eb851eb851e	3fe1745d1745d176	3fc1111111111111
3feccccccccccccd	3fb999999999999a	3feccccccccccccd	3fc70a3d70a3d70a	3fe0000000000001	3fbc71c71c71c71d
3feccccccccccccd	3fb999999999999a	3fefae147ae147ae	3fc83126e978d4fe	3fde79e79e79e79f	3fb9dbcc48676f32
3feccccccccccccd	3fc999999999999a	3f50624dd2f1a9fc	3fc70d844d013a93	3feffb738ffdb9c9	4069000000000000
3feccccccccccccd	3fc999999999999a	3f947ae147ae147b	3fc74bc6a7ef9db3	3fefa5fa5fa5fa60	4024000000000000
3feccccccccccccd	3fc999999999999a	3fb999999999999a	3fc851eb851eb853	3fee50d79435e50d	4000000000000000
3feccccccccccccd	3fc999999999999a	3fc999999999999a	3fc999999999999a	3feccccccccccccd	3ff0000000000000
3feccccccccccccd	3fc999999999999a	3fd999999999999a	3fcc28f5c28f5c2a	3fea2e8ba2e8ba2e	3fe0000000000000
3feccccccccccccd	3fc999999999999a	3fe0000000000000	3fcd70a3d70a3d71	3fe90b21642c8591	3fd999999999999a
3feccccccccccccd	3fc999999999999a	3fe8000000000000	3fd051eb851eb852	3fe6969696969697	3fd1111111111111
3feccccccccccccd	3fc999999999999a	3feccccccccccccd	3fd147ae147ae148	3fe5555555555556	3fcc71c71c71c71d
3feccccccccccccd	3fc999999999999a	3fefae147ae147ae	3fd1db22d0e56042	3fe4a5294a5294a5	3fc9dbcc48676f32
3feccccccccccccd	3fd999999999999a	3f50624dd2f1a9fc	3fd70be0ded288cf	3feffdb99e9ad645	4079000000000000
3feccccccccccccd	3fd999999999999a	3f947ae147ae147b	3fd72b020c49ba5f	3fefd2bd865d591b	4034000000000000
3feccccccccccccd	3fd999999999999a	3fb999999999999a	3fd7ae147ae147af	3fef22983759f229	4010000000000000
3feccccccccccccd	3fd999999999999a	3fc999999999999a	3fd851eb851eb853	3fee50d79435e50d	4000000000000000
3feccccccccccccd	3fd999999999999a	3fd999999999999a	3fd999999999999a	3feccccccccccccd	3ff0000000000000
3feccccccccccccd	3fd999999999999a	3fe0000000000000	3fda3d70a3d70a3e	3fec18f9c18f9c19	3fe999999999999a
3feccccccccccccd	3fd999999999999a	3fe8000000000000	3fdbd70a3d70a3d8	3fea7b9611a7b961	3fe1111111111111
3feccccccccccccd	3fd999999999999a	3feccccccccccccd	3fdccccccccccccd	3fe999999999999a	3fdc71c71c71c71d
3feccccccccccccd	3fd999999999999a	3fefae147ae147ae	3fdd604189374bc7	3fe919191919191a	3fd9dbcc48676f32
3feccccccccccccd	3fe0000000000000	3f50624dd2f1a9fc	3fdcce703afb7e91	3feffe2e11dbf0c2	407f400000000000
3feccccccccccccd	3fe0000000000000	3f947ae147ae147b	3fdced916872b021	3fefdbc090fdbc09	4039000000000000
3feccccccccccccd	3fe0000000000000	3fb999999999999a	3fdd70a3d70a3d71	3fef4de9bd37a6f5	4014000000000000
3feccccccccccccd	3fe0000000000000	3fc999999999999a	3fde147ae147ae15	3feea3677d46cefa	4004000000000000
3feccccccccccccd	3fe0000000000000	3fd999999999999a	3fdf5c28f5c28f5c	3fed6343eb1a1f59	3ff4000000000000
3feccccccccccccd	3fe0000000000000	3fe0000000000000	3fe0000000000000	3feccccccccccccd	3ff0000000000000
3feccccccccccccd	3fe0000000000000	3fe8000000000000	3fe0cccccccccccd	3feb6db6db6db6db	3fe5555555555555
3feccccccccccccd	3fe0000000000000	3feccccccccccccd	3fe147ae147ae148	3feaaaaaaaaaaaaa	3fe1c71c71c71c72
3feccccccccccccd	3fe0000000000000	3fefae147ae147ae	3fe1916872b020c4	3fea3ac10c9714fd	3fe0295fad40a57f
3feccccccccccccd	3fe8000000000000	3f50624dd2f1a9fc	3fe59a6b50b0f27c	3feffec95b599b0f	4087700000000000
3feccccccccccccd	3fe8000000000000	3f947ae147ae147b	3fe5a9fbe76c8b44	3fefe7cc92b7c686	4042c00000000000
3feccccccccccccd	3fe8000000000000	3fb999999999999a	3fe5eb851eb851ec	3fef8868a4701de6	401e000000000000
3feccccccccccccd	3fe8000000000000	3fc999999999999a	3fe63d70a3d70a3e	3fef14424d5a3e9e	400e000000000000
3feccccccccccccd	3fe8000000000000	3fd999999999999a	3fe6e147ae147ae2	3fee35b4cfaa11e7	3ffe000000000000
3feccccccccccccd	3fe8000000000000	3fe0000000000000	3fe7333333333334	3fedcb08d3dcb08d	3ff8000000000000
3feccccccccccccd	3fe8000000000000	3fe8000000000000	3fe8000000000000	3feccccccccccccd	3ff0000000000000
3feccccccccccccd	3fe8000000000000	3feccccccccccccd	3fe87ae147ae147b	3fec3c3c3c3c3c3d	3feaaaaaaaaaaaaa
3feccccccccccccd	3fe8000000000000	3fefae147ae147ae	3fe8c49ba5e353f8	3febe82fa0be82fa	3fe83e0f83e0f83e
3feccccccccccccd	3feccccccccccccd	3f50624dd2f1a9fc	3fe9ec56d5cfaace	3feffefd1fd27e98	408c200000000000
3feccccccccccccd	3feccccccccccccd	3f947ae147ae147b	3fe9fbe76c8b4396	3fefebd299da2ae0	4046800000000000
3feccccccccccccd	3feccccccccccccd	3fb999999999999a	3fea3d70a3d70a3e	3fef9c18f9c18f9c	4022000000000000
3feccccccccccccd	3feccccccccccccd	3fc999999999999a	3fea8f5c28f5c290	3fef3a9a3784a063	4012000000000000
3feccccccccccccd	3feccccccccccccd	3fd999999999999a	3feb333333333334	3fee7e7e7e7e7e7e	4002000000000000
3feccccccccccccd	3feccccccccccccd	3fe0000000000000	3feb851eb851eb86	3fee23b88ee23b89	3ffccccccccccccd
3feccccccccccccd	3feccccccccccccd	3fe8000000000000	3fec51eb851eb852	3fed49c34115b1e6	3ff3333333333333
3feccccccccccccd	3feccccccccccccd	3feccccccccccccd	3feccccccccccccd	3feccccccccccccd	3ff0000000000000
3feccccccccccccd	3feccccccccccccd	3fefae147ae147ae	3fed16872b020c4a	3fec83cd4e930289	3fed1745d1745d18
3feccccccccccccd	3fefae147ae147ae	3f50624dd2f1a9fc	3fec83e425aee632	3fefff14a7e3bb2b	408ef00000000000
3feccccccccccccd	3fefae147ae147ae	3f947ae147ae147b	3fec9374bc6a7efa	3fefeda7218a76af	4048c00000000000
3feccccccccccccd	3fefae147ae147ae	3fb999999999999a	3fecd4fdf3b645a2	3fefa5142c52f731	4023cccccccccccc
3feccccccccccccd	3fefae147ae147ae	3fc999999999999a	3fed26e978d4fdf4	3fef4c275764e1ee	4013cccccccccccc
3feccccccccccccd	3fefae147ae147ae	3fd999999999999a	3fedcac083126e98	3feea008cc947c49	4003cccccccccccc
3feccccccccccccd	3fefae147ae147ae	3fe0000000000000	3fee1cac083126ea	3fee4cb7e80f3c1f	3fffae147ae147ae
3feccccccccccccd	3fefae147ae147ae	3fe8000000000000	3feee978d4fdf3b6	3fed83f9a3c6c1fd	3ff51eb851eb851f
3feccccccccccccd	3fefae147ae147ae	3feccccccccccccd	3fef645a1cac0831	3fed1070bbe3d107	3ff1999999999999
3feccccccccccccd	3fefae147ae147ae	3fefae147ae147ae	3fefae147ae147ae	3feccccccccccccd	3ff0000000000000
